qid,pos_tag_count
601,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, '.': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
603,"Counter({'NNS': 3, 'NN': 2, '.': 2, 'VBP': 2, 'JJ': 2, 'CC': 1, 'WDT': 1, 'IN': 1})"
605,"Counter({'VB': 1, 'WRB': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'NNS': 1})"
607,"Counter({'VB': 1, 'VBP': 1, 'PRP': 1, '.': 1})"
609,"Counter({'NN': 3, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1})"
611,"Counter({'NN': 8, 'IN': 5, '.': 2, 'JJ': 2, 'MD': 1, 'VB': 1, 'PRP$': 1, 'DT': 1, 'CD': 1})"
613,"Counter({'NN': 5, 'DT': 3, 'IN': 2, '.': 2, 'WP': 2, 'VBZ': 2, 'WRB': 1, 'VBD': 1, 'VBP': 1, 'PRP': 1, 'JJ': 1})"
615,"Counter({'NN': 5, 'IN': 2, 'VBD': 1, 'WP': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
617,"Counter({'NN': 2, 'VB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'NNS': 1})"
619,"Counter({'WRB': 2, 'VB': 1, 'RP': 1, 'NN': 1, 'VBD': 1, 'CC': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'IN': 1})"
621,"Counter({'NN': 3, 'VBZ': 1, 'VB': 1, '.': 1, 'CD': 1})"
623,"Counter({'VBP': 2, 'PRP$': 1, 'NN': 1, '.': 1, 'WDT': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
625,"Counter({'NN': 6, 'IN': 3, 'DT': 3, 'CD': 2, 'VB': 1, ')': 1, 'CC': 1, '(': 1, 'JJS': 1, 'PRP$': 1, 'TO': 1, 'WP': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
627,"Counter({'NN': 3, 'DT': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
629,"Counter({'NN': 2, 'PRP': 2, 'MD': 1, 'VB': 1, 'VBG': 1, '.': 1, 'WP': 1, 'DT': 1})"
631,"Counter({'NN': 1, 'VBD': 1, 'WP': 1, '.': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
633,"Counter({'VBP': 3, 'NNS': 3, 'VB': 2, 'VBG': 2, 'NN': 2, '.': 2, 'TO': 2, 'PRP': 1, 'JJ': 1, 'VBZ': 1})"
635,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'NNS': 1})"
637,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, ')': 1, '(': 1, '.': 1, 'IN': 1, 'DT': 1})"
639,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, '.': 1, 'IN': 1})"
641,"Counter({'NN': 4, 'NNS': 3, 'MD': 1, 'VB': 1, 'VBG': 1, '.': 1, 'TO': 1, 'WDT': 1, 'EX': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
643,"Counter({'NNS': 3, 'NN': 2, 'CD': 2, 'IN': 2, 'MD': 1, 'VB': 1, 'VBG': 1, 'CC': 1, 'WP': 1, 'JJ': 1, 'DT': 1, '.': 1})"
645,"Counter({'NN': 2, 'VBZ': 1, '.': 1, 'VBG': 1, 'WP': 1})"
647,"Counter({'NNS': 2, 'VBP': 1, 'JJ': 1, '.': 1})"
649,"Counter({'IN': 4, 'NN': 2, 'PRP': 2, 'VB': 1, 'WP': 1, 'VBN': 1, '.': 1, 'TO': 1, 'VBZ': 1, 'DT': 1})"
651,"Counter({'NN': 3, 'IN': 3, 'VB': 2, 'JJ': 2, 'MD': 1, 'VBD': 1, 'PRP$': 1, '.': 1, 'WDT': 1, 'PRP': 1})"
654,"Counter({'NN': 2, 'IN': 2, 'VB': 1, 'WP': 1, '.': 1, 'TO': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
656,"Counter({'VBZ': 1, '.': 1, 'NN': 1, 'WP': 1})"
658,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1})"
660,"Counter({'NN': 5, 'DT': 4, 'VB': 3, 'JJ': 3, 'RB': 2, 'VBD': 2, '.': 2, 'PRP': 2, 'MD': 1, 'WRB': 1, 'CC': 1, ',': 1, 'TO': 1, 'VBP': 1, 'IN': 1})"
662,"Counter({'JJ': 2, 'DT': 2, 'NNS': 2, 'VBG': 1, 'NN': 1, 'CC': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1})"
664,"Counter({'NN': 3, 'DT': 3, 'CC': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1})"
666,"Counter({'NN': 4, 'IN': 3, 'VBZ': 3, 'VBG': 2, 'PRP$': 2, '.': 2, 'PRP': 2, 'VB': 1, 'RP': 1, 'VBD': 1, 'CC': 1, 'TO': 1, 'RB': 1, 'DT': 1})"
668,"Counter({'NN': 6, 'IN': 4, 'VB': 2, 'DT': 2, 'MD': 1, '.': 1})"
670,"Counter({'VBG': 1, 'NN': 1, 'WP': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
672,"Counter({'NN': 3, 'PRP$': 1, 'WRB': 1, '.': 1, 'VBP': 1, 'VBZ': 1, 'DT': 1})"
674,"Counter({'IN': 5, 'NN': 4, 'VBD': 2, 'DT': 2, 'NNS': 2, 'MD': 1, 'PRP$': 1, 'VBG': 1, 'CC': 1, 'VB': 1, 'VBN': 1, 'PRP': 1, 'JJ': 1, 'RP': 1, '.': 1})"
676,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1, 'IN': 1, 'VBG': 1})"
678,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, 'VBD': 1, '.': 1, 'PRP': 1, 'JJ': 1})"
680,"Counter({'NN': 2, 'JJS': 1, '.': 1, 'WDT': 1, 'VBZ': 1, 'DT': 1})"
682,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'JJ': 1, 'NNS': 1})"
684,"Counter({'NN': 3, 'VBZ': 1, 'DT': 1, 'JJ': 1, '.': 1})"
686,"Counter({'VBP': 4, 'IN': 4, 'NNS': 4, 'RB': 3, 'NN': 3, '.': 3, 'VB': 2, 'PRP': 2, 'JJ': 2, 'MD': 1, 'WRB': 1, 'JJS': 1, 'PRP$': 1, 'TO': 1, 'DT': 1})"
688,"Counter({'NN': 4, 'DT': 2, 'CC': 1, 'WP': 1, '.': 1, 'TO': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1})"
690,"Counter({'NN': 3, 'VB': 2, 'CD': 2, 'WRB': 1, 'PRP$': 1, 'TO': 1, 'VBP': 1, 'RB': 1, 'IN': 1, '.': 1, 'NNS': 1})"
692,"Counter({'VB': 1, 'JJS': 1, 'CD': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, '.': 1, 'NNS': 1})"
694,"Counter({'NN': 2, 'VBP': 2, 'WRB': 1, '.': 1, 'JJ': 1, 'IN': 1})"
696,"Counter({'NN': 2, 'RB': 1, 'VBD': 1, '.': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
698,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'IN': 1, 'VBG': 1, 'NNS': 1})"
700,"Counter({'NN': 2, 'VBD': 2, 'DT': 1, '.': 1, 'WRB': 1})"
702,"Counter({'NN': 4, 'NNS': 2, 'JJ': 1, 'IN': 1, '.': 1, 'RB': 1, 'WP': 1, 'VBZ': 1, ':': 1})"
704,"Counter({'NN': 4, 'VB': 1, 'WRB': 1, 'PRP$': 1, 'CD': 1, 'TO': 1, 'VBP': 1, 'RB': 1, 'IN': 1, 'DT': 1, '.': 1, 'NNS': 1})"
707,"Counter({'WP': 2, '.': 2, 'JJ': 2, 'IN': 2, 'VBZ': 2, 'NNS': 2, 'VB': 1, 'VBG': 1, 'VBP': 1, 'PRP': 1})"
709,"Counter({'JJ': 4, 'VB': 3, 'NN': 3, 'DT': 3, 'NNS': 3, '.': 2, 'IN': 2, 'VBG': 1, 'VBN': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'PRP$': 1})"
711,"Counter({'NNS': 3, 'IN': 2, '.': 2, 'VBP': 2, 'WP': 2, 'VBZ': 2, 'VB': 1, 'VBG': 1, 'PRP': 1, 'JJ': 1})"
713,"Counter({'NN': 1, 'CC': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
715,"Counter({'NN': 3, 'VB': 2, 'DT': 2, 'MD': 1, 'VBN': 1, '.': 1, 'JJ': 1, 'IN': 1})"
717,"Counter({'VBP': 1, 'WRB': 1, 'PRP': 1, 'NN': 1, '.': 1})"
719,"Counter({'IN': 4, 'CC': 1, 'DT': 1, '.': 1, 'NN': 1})"
721,"Counter({'NNS': 2, '.': 1, 'VB': 1, 'VBP': 1, 'WP': 1})"
723,"Counter({'NNP': 6, 'NN': 5, 'CD': 4, ')': 2, '(': 2, 'IN': 2, 'DT': 2, ':': 2, 'MD': 1, 'VB': 1, 'WRB': 1, '$': 1, 'VBD': 1, '.': 1, 'PRP': 1, 'JJ': 1})"
725,"Counter({'NN': 3, 'VB': 2, 'JJ': 2, 'DT': 2, 'WRB': 1, '.': 1, 'TO': 1, 'VBP': 1})"
727,"Counter({'VB': 3, 'MD': 1, 'NN': 1, '.': 1, 'TO': 1, 'JJ': 1, 'WP': 1, 'DT': 1})"
729,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, '.': 1, 'TO': 1, 'RB': 1})"
731,"Counter({'JJ': 2, 'NN': 1, 'CC': 1, 'JJR': 1, 'VBN': 1, '.': 1, 'WP': 1, 'VBZ': 1, ':': 1, 'NNS': 1})"
733,"Counter({'NN': 4, 'RB': 3, 'JJ': 2, 'VBZ': 2, 'VB': 1, 'WRB': 1, ',': 1, '.': 1, 'PRP': 1, 'IN': 1})"
735,"Counter({'NN': 2, 'PRP$': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'NNS': 1})"
737,"Counter({'NNS': 2, 'VB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
739,"Counter({'MD': 1, 'VB': 1, 'NN': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
741,"Counter({'NN': 8, 'DT': 5, 'VBP': 3, '.': 3, 'CD': 2, 'TO': 2, 'JJ': 2, 'NNS': 2, 'VB': 1, 'CC': 1, 'PRP$': 1, 'PRP': 1, 'VBZ': 1})"
743,"Counter({'VB': 2, 'JJ': 2, 'MD': 1, 'WRB': 1, 'RB': 1, 'CC': 1, 'IN': 1, 'PRP$': 1, 'CD': 1, 'WP': 1, '.': 1, 'NNS': 1})"
745,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'CC': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WP': 1})"
747,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'DT': 2, '.': 1, 'VBZ': 1})"
749,"Counter({'NN': 5, 'VB': 3, 'WP': 2, 'DT': 2, 'MD': 1, 'CC': 1, '(': 1, 'JJS': 1, 'PRP$': 1, ',': 1, ')': 1, 'RB': 1, 'IN': 1, 'VBZ': 1, '.': 1})"
751,"Counter({'NN': 3, 'IN': 3, 'DT': 2, 'VBG': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'NNS': 1})"
753,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1, 'IN': 1})"
755,"Counter({'NN': 3, 'VBZ': 1, 'DT': 1, 'JJ': 1, '.': 1})"
757,"Counter({'NNS': 3, 'VB': 2, 'CC': 2, 'JJ': 2, 'RBS': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
759,"Counter({'NN': 3, 'JJ': 2, 'IN': 2, 'CC': 1, 'WP': 1, '.': 1, 'VBZ': 1, 'DT': 1})"
761,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, 'VBG': 1, 'VBP': 1, 'PRP': 1, 'WP': 1, 'VBZ': 1, '.': 1})"
763,"Counter({'NN': 6, 'JJ': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'RB': 1, 'IN': 1, 'DT': 1})"
765,"Counter({'VB': 2, 'WRB': 2, 'PRP': 2, 'NN': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'DT': 1})"
767,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'NNS': 2, 'RB': 1, 'CC': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
769,"Counter({'NNP': 2, 'VB': 1, 'NN': 1, '.': 1, 'WP': 1, 'VBZ': 1, ':': 1, 'NNS': 1})"
771,"Counter({'NNS': 2, 'VB': 1, 'VBD': 1, 'WP': 1, 'CD': 1, 'VBP': 1, 'IN': 1, '.': 1})"
773,"Counter({'NN': 2, 'IN': 2, 'DT': 2, 'MD': 1, 'VB': 1, 'VBG': 1, 'JJS': 1, 'VBN': 1, '.': 1, 'PRP': 1, 'WP': 1})"
775,"Counter({'VB': 2, 'NNS': 1, 'WRB': 1, '.': 1})"
777,"Counter({'NN': 5, 'CC': 1, 'WP': 1, ',': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
779,"Counter({'NN': 3, 'JJ': 2, 'CC': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
781,"Counter({'NN': 5, 'IN': 2, 'VB': 1, ')': 1, '(': 1, '.': 1, 'JJ': 1, 'NNS': 1})"
783,"Counter({'NN': 3, 'CC': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
785,"Counter({'VB': 3, 'NNS': 3, 'WRB': 2, 'VBP': 2, 'JJ': 1, 'CC': 1, '.': 1, 'PRP': 1, 'RB': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
787,"Counter({'VB': 2, 'NN': 2, 'MD': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
789,"Counter({'NN': 1, 'WP': 1, 'VBN': 1, '.': 1, 'IN': 1, 'VBZ': 1})"
791,"Counter({'NN': 3, 'VB': 2, 'IN': 2, 'DT': 2, 'WRB': 1, 'PRP$': 1, '.': 1, 'VBP': 1})"
793,"Counter({'JJ': 2, 'NNS': 2, 'VB': 1, 'NN': 1, 'JJS': 1, 'PRP$': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
795,"Counter({'NN': 5, 'PRP$': 4, '.': 4, 'JJ': 4, 'VB': 3, 'IN': 3, 'DT': 3, 'RP': 2, 'VBG': 2, 'JJS': 2, 'VBP': 2, 'NNS': 2, 'RB': 1, 'CC': 1, 'VBN': 1, 'PRP': 1, 'WRB': 1, 'VBZ': 1})"
797,"Counter({'NN': 5, 'VB': 3, 'JJ': 2, 'MD': 1, '.': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
799,"Counter({'VB': 3, 'MD': 1, 'WRB': 1, 'NN': 1, '.': 1, 'TO': 1, 'VBG': 1, 'NNS': 1})"
801,"Counter({'IN': 4, 'NN': 3, 'MD': 1, 'VB': 1, 'JJ': 1, ',': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'RB': 1, 'DT': 1, 'NNS': 1})"
803,"Counter({'NN': 3, 'VB': 1, '.': 1, 'VBP': 1, 'RB': 1, 'IN': 1, 'NNS': 1})"
805,"Counter({'NN': 2, 'IN': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'DT': 1, 'NNS': 1})"
807,"Counter({'NN': 2, 'DT': 2, 'WRB': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
809,"Counter({'NN': 2, 'RB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'DT': 1})"
811,"Counter({'PRP': 9, 'VB': 4, 'NN': 4, 'VBZ': 4, 'CC': 3, 'VBP': 3, 'WRB': 2, '.': 2, 'IN': 2, 'DT': 2, 'VBG': 1, 'JJ': 1, 'RB': 1})"
813,"Counter({'NN': 3, 'VB': 2, 'MD': 1, 'WP': 1, 'VBN': 1, 'CD': 1, 'TO': 1, 'RB': 1, 'IN': 1, '.': 1})"
815,"Counter({'NN': 5, 'VB': 2, 'WRB': 1, 'CC': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
817,"Counter({'VB': 1, 'NN': 1, 'VBD': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'RB': 1})"
819,"Counter({'NN': 6, 'IN': 3, 'JJ': 2, 'DT': 2, 'MD': 1, 'WRB': 1, 'RB': 1, 'CD': 1, 'TO': 1, '.': 1, 'NNS': 1})"
821,"Counter({'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
823,"Counter({'JJ': 2, 'VB': 1, 'RB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
825,"Counter({'NN': 3, 'WP': 1, 'CD': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, '.': 1})"
827,"Counter({'NN': 3, 'IN': 3, 'NNS': 3, 'VB': 2, ',': 2, 'DT': 2, 'MD': 1, 'WRB': 1, 'CC': 1, 'RBR': 1, 'TO': 1, 'JJ': 1, 'VBG': 1, '.': 1})"
829,"Counter({'NN': 2, 'IN': 2, 'DT': 2, 'NNS': 2, 'VB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1})"
831,"Counter({'VBZ': 1, '.': 1, 'NN': 1, 'JJ': 1, 'WP': 1})"
833,"Counter({'NN': 4, 'VBZ': 1, 'DT': 1, 'EX': 1, '.': 1})"
835,"Counter({'NN': 8, 'IN': 5, 'JJ': 3, ')': 2, '(': 2, 'VBP': 2, 'PRP': 2, 'PRP$': 1, 'RB': 1, 'VBN': 1, 'CD': 1, 'WDT': 1, 'VBZ': 1, 'DT': 1, '.': 1})"
837,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'JJ': 1})"
839,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'CD': 1, 'TO': 1, 'RB': 1, '.': 1})"
841,"Counter({'NN': 2, 'VBZ': 1, 'PRP$': 1, '.': 1, 'WP': 1})"
843,"Counter({'VBD': 2, 'VB': 1, 'WRB': 1, '.': 1, 'TO': 1, 'PRP': 1, 'RB': 1})"
845,"Counter({'JJ': 3, 'VB': 2, 'NN': 2, '.': 2, 'TO': 2, 'VBP': 2, 'WRB': 1, 'CC': 1, 'VBN': 1, 'WDT': 1, 'PRP': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
847,"Counter({'NN': 2, 'NNS': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1})"
849,"Counter({'IN': 3, 'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, 'VBG': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1, '.': 1})"
851,"Counter({'NN': 3, 'JJS': 1, '.': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
853,"Counter({'NN': 5, 'VB': 3, 'NNS': 3, 'WRB': 2, 'TO': 2, 'DT': 2, 'MD': 1, 'CC': 1, 'POS': 1, 'VBN': 1, ',': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, '.': 1})"
855,"Counter({'NN': 2, 'JJ': 2, 'DT': 2, 'VB': 1, '.': 1, 'TO': 1, 'PRP': 1, 'VBZ': 1})"
857,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, 'CD': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, '.': 1, 'NNS': 1})"
859,"Counter({'VB': 2, 'MD': 1, '.': 1, 'RB': 1, 'WP': 1, 'NNS': 1})"
861,"Counter({'VB': 3, 'NN': 3, 'WRB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'PRP': 1, 'DT': 1, 'NNS': 1})"
863,"Counter({'VB': 2, 'NN': 2, 'JJ': 2, 'IN': 2, 'WRB': 1, '.': 1, 'VBP': 1})"
865,"Counter({'NN': 3, 'VBD': 2, 'JJ': 2, 'IN': 2, 'NNPS': 1, 'WRB': 1, 'CC': 1, 'VBN': 1, '.': 1, 'TO': 1, 'VBP': 1, 'PRP': 1, 'DT': 1})"
867,"Counter({'NN': 2, 'IN': 1, 'JJS': 1, '.': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
869,"Counter({'VBZ': 2, 'DT': 2, 'NN': 2, 'WRB': 1, '.': 1})"
871,"Counter({'VB': 2, 'CD': 2, 'MD': 1, 'NN': 1, 'CC': 1, '.': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, ':': 1})"
873,"Counter({'VB': 1, 'WRB': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'RB': 1})"
875,"Counter({'NN': 4, 'JJ': 2, 'PRP$': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
879,"Counter({'NN': 3, 'DT': 3, 'VB': 2, 'WRB': 1, 'VBN': 1, '.': 1, 'PRP': 1, 'IN': 1})"
881,"Counter({'NN': 5, 'VB': 2, '.': 2, 'DT': 2, 'MD': 1, 'WRB': 1, 'VBP': 1, 'IN': 1})"
885,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, '.': 1})"
887,"Counter({'NN': 2, 'IN': 1, 'JJS': 1, 'VBN': 1, '.': 1, 'RB': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
889,"Counter({'JJ': 2, 'MD': 1, 'VB': 1, 'NN': 1, 'VBD': 1, 'CC': 1, 'WP': 1, ',': 1, '.': 1, 'TO': 1, 'IN': 1})"
891,"Counter({'RB': 3, 'NN': 2, '.': 2, 'PRP': 2, 'VB': 1, 'TO': 1, 'IN': 1, 'VBZ': 1, 'CD': 1})"
893,"Counter({'JJ': 2, 'NN': 1, '.': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
895,"Counter({'NN': 2, 'CC': 2, 'CD': 2, 'VB': 1, 'TO': 1, 'WDT': 1, 'JJ': 1, '.': 1})"
897,"Counter({'NN': 8, 'PRP$': 3, '.': 3, 'VB': 2, 'RB': 2, 'VBP': 2, 'JJ': 2, 'DT': 2, 'WRB': 1, 'VBD': 1, 'CC': 1, 'VBN': 1, 'IN': 1})"
899,"Counter({'VB': 1, 'NN': 1, 'RBR': 1, '.': 1, 'TO': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
901,"Counter({'IN': 2, 'VB': 1, 'NN': 1, '.': 1, 'TO': 1, 'PRP': 1, 'DT': 1})"
903,"Counter({'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
905,"Counter({'VB': 1, 'NN': 1, 'CD': 1, 'VBP': 1, 'PRP': 1, 'JJ': 1, 'DT': 1, '.': 1})"
907,"Counter({'JJ': 2, 'NN': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
909,"Counter({'JJ': 5, 'NN': 4, 'RB': 3, 'DT': 3, 'VB': 2, '.': 2, 'NNS': 2, 'VBG': 1, 'VBP': 1, 'IN': 1, 'VBZ': 1})"
911,"Counter({'NN': 4, 'VB': 3, 'IN': 3, 'WRB': 2, 'VBN': 2, 'VBP': 2, '.': 1, 'TO': 1})"
913,"Counter({'NN': 3, 'DT': 2, 'MD': 1, 'VB': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'PRP': 1, 'IN': 1, 'NNS': 1})"
915,"Counter({'VB': 4, 'NN': 2, 'PRP': 2, 'WRB': 1, 'CC': 1, 'VBN': 1, '.': 1, 'TO': 1, 'DT': 1})"
917,"Counter({'VBP': 2, 'VBG': 1, 'NN': 1, '.': 1, 'JJ': 1, 'IN': 1, 'WRB': 1})"
919,"Counter({'NN': 4, 'IN': 2, 'VBG': 1, 'RB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'DT': 1, ':': 1, 'NNS': 1})"
921,"Counter({'JJ': 2, 'VBG': 1, 'WP': 1, 'CD': 1, 'VBP': 1, 'IN': 1, '.': 1, 'NNS': 1})"
923,"Counter({'NN': 3, 'VB': 2, 'IN': 2, 'WP': 1, '.': 1, 'VBP': 1})"
925,"Counter({'NN': 3, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1, 'NNP': 1})"
927,"Counter({'CC': 1, 'JJR': 1, 'CD': 1, 'TO': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, '.': 1})"
929,"Counter({'NN': 5, 'IN': 4, 'PRP': 3, 'PRP$': 2, 'CC': 2, 'VB': 2, 'DT': 2, 'NNS': 2, 'MD': 1, 'RP': 1, ',': 1, 'TO': 1, 'VBZ': 1, '.': 1})"
931,"Counter({'NN': 2, '.': 2, 'PRP$': 1, 'RB': 1, 'VBP': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
933,"Counter({'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
935,"Counter({'NN': 4, 'DT': 2, 'VBG': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
937,"Counter({'NN': 3, 'VB': 2, 'DT': 2, 'WRB': 1, '.': 1, 'PRP': 1, 'IN': 1})"
939,"Counter({'NN': 9, 'IN': 3, 'VB': 2, 'PRP$': 2, '.': 2, 'JJ': 2, 'DT': 2, 'MD': 1, 'CC': 1, 'VBP': 1, 'VBZ': 1, 'NNS': 1})"
941,"Counter({'NN': 1, '.': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
943,"Counter({'NN': 3, 'NNS': 3, 'CD': 2, 'TO': 2, 'VBP': 2, 'IN': 2, '.': 2, 'VBG': 1, ',': 1, 'VBN': 1, 'EX': 1, 'RB': 1, 'WRB': 1, 'DT': 1})"
945,"Counter({'NN': 5, 'VB': 2, '.': 2, 'DT': 2, 'MD': 1, 'RB': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
947,"Counter({'NN': 8, 'JJ': 3, 'RB': 3, 'VB': 2, 'WRB': 2, '.': 2, 'VBP': 2, ')': 1, '(': 1, 'VBN': 1, ',': 1, 'TO': 1, 'IN': 1, 'DT': 1, 'PRP$': 1, 'NNS': 1})"
949,"Counter({'VBN': 2, 'VB': 1, 'JJ': 1, '.': 1, 'RB': 1, 'NNS': 1})"
951,"Counter({'NN': 2, 'VBN': 2, 'MD': 1, 'VB': 1, 'CC': 1, '.': 1, 'JJ': 1, 'DT': 1})"
953,"Counter({'VB': 2, 'MD': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'WP': 1})"
955,"Counter({'NNS': 2, 'NN': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
